Index,Start Time,End Time,Start Time (sec),Text,Movie,Analysis,Language,Sadness,Joy,Fear,Disgust,Anger
10,0:3:15,0:3:17,195,from the world above.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 21,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.194165,
        ""joy"": 0.580416,
        ""fear"": 0.077265,
        ""disgust"": 0.031374,
        ""anger"": 0.049358
      }
    }
  }
}",en,0.194165,0.580416,0.077265,0.031374,0.049358
11,0:3:18,0:3:19,198,"You are so full of shit, boss.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 30,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.070421,
        ""joy"": 0.017568,
        ""fear"": 0.139288,
        ""disgust"": 0.029638,
        ""anger"": 0.831285
      }
    }
  }
}",en,0.070421,0.017568,0.139288,0.029638,0.831285
12,0:3:49,0:3:53,229,Dive 6. Here we are again on the deck of Titanic.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 49,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.315912,
        ""joy"": 0.405136,
        ""fear"": 0.203262,
        ""disgust"": 0.026689,
        ""anger"": 0.040729
      }
    }
  }
}",en,0.315912,0.405136,0.203262,0.026689,0.040729
13,0:3:54,0:3:57,234,"21/2 miles down. 3,821 meters.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 30,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.285849,
        ""joy"": 0.299289,
        ""fear"": 0.127914,
        ""disgust"": 0.029598,
        ""anger"": 0.038677
      }
    }
  }
}",en,0.285849,0.299289,0.127914,0.029598,0.038677
14,0:3:58,0:4:3,238,The pressure outside is 31/2 tons per square inch.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 50,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.163114,
        ""joy"": 0.168403,
        ""fear"": 0.142597,
        ""disgust"": 0.038091,
        ""anger"": 0.017206
      }
    }
  }
}",en,0.163114,0.168403,0.142597,0.038091,0.017206
15,0:4:4,0:4:5,244,These windows are 9 inches thick.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 33,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.153996,
        ""joy"": 0.151887,
        ""fear"": 0.354178,
        ""disgust"": 0.034276,
        ""anger"": 0.072814
      }
    }
  }
}",en,0.153996,0.151887,0.354178,0.034276,0.072814
16,0:4:5,0:4:9,245,"If they go, it's sayonara in two microseconds.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 46,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.15319,
        ""joy"": 0.394775,
        ""fear"": 0.224148,
        ""disgust"": 0.006532,
        ""anger"": 0.031089
      }
    }
  }
}",en,0.15319,0.394775,0.224148,0.006532,0.031089
17,0:4:10,0:4:12,250,"All right, enough of that bullshit.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 35,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.277788,
        ""joy"": 0.010495,
        ""fear"": 0.023805,
        ""disgust"": 0.076468,
        ""anger"": 0.839265
      }
    }
  }
}",en,0.277788,0.010495,0.023805,0.076468,0.839265
18,0:4:26,0:4:29,266,Just put her down on the roof of the officers' quarters like yesterday.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 71,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.086572,
        ""joy"": 0.142682,
        ""fear"": 0.019477,
        ""disgust"": 0.143222,
        ""anger"": 0.109956
      }
    }
  }
}",en,0.086572,0.142682,0.019477,0.143222,0.109956
19,0:4:31,0:4:35,271,"Mir 2, we're landing right over the Grand Staircase. You guys set to launch?",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 76,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.148462,
        ""joy"": 0.701408,
        ""fear"": 0.051403,
        ""disgust"": 0.012729,
        ""anger"": 0.034309
      }
    }
  }
}",en,0.148462,0.701408,0.051403,0.012729,0.034309
20,0:4:36,0:4:39,276,"Yeah, Brock. Launching Dunkin now. Go, Charlie.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 47,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.187102,
        ""joy"": 0.430374,
        ""fear"": 0.156712,
        ""disgust"": 0.179195,
        ""anger"": 0.025484
      }
    }
  }
}",en,0.187102,0.430374,0.156712,0.179195,0.025484
21,0:4:47,0:4:49,287," All right, tether out.  Tether out.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 36,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.131966,
        ""joy"": 0.383463,
        ""fear"": 0.069344,
        ""disgust"": 0.01078,
        ""anger"": 0.546705
      }
    }
  }
}",en,0.131966,0.383463,0.069344,0.01078,0.546705
22,0:4:50,0:4:53,290,"Okay, Brock, we're dropping down along the hull.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 48,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.084865,
        ""joy"": 0.072826,
        ""fear"": 0.490153,
        ""disgust"": 0.586012,
        ""anger"": 0.032992
      }
    }
  }
}",en,0.084865,0.072826,0.490153,0.586012,0.032992
23,0:4:56,0:5:0,296,"Yeah, roger that. Okay, drop down and go into the first class gangway door.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 75,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.177401,
        ""joy"": 0.249737,
        ""fear"": 0.166349,
        ""disgust"": 0.050818,
        ""anger"": 0.087342
      }
    }
  }
}",en,0.177401,0.249737,0.166349,0.050818,0.087342
24,0:5:0,0:5:2,300,I want you guys working the D deck...,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 37,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.551502,
        ""joy"": 0.435877,
        ""fear"": 0.051873,
        ""disgust"": 0.016494,
        ""anger"": 0.030747
      }
    }
  }
}",en,0.551502,0.435877,0.051873,0.016494,0.030747
25,0:5:2,0:5:4,302,reception area and the dining saloon.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 37,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.103385,
        ""joy"": 0.441155,
        ""fear"": 0.032721,
        ""disgust"": 0.012579,
        ""anger"": 0.261524
      }
    }
  }
}",en,0.103385,0.441155,0.032721,0.012579,0.261524
26,0:5:5,0:5:6,305,Copy that.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 10,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.296329,
        ""joy"": 0.247393,
        ""fear"": 0.07563,
        ""disgust"": 0.007176,
        ""anger"": 0.069207
      }
    }
  }
}",en,0.296329,0.247393,0.07563,0.007176,0.069207
27,0:5:12,0:5:15,312,"Tether out. Okay, now left. Left, left. Okay, coming left.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 58,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.427996,
        ""joy"": 0.142168,
        ""fear"": 0.130957,
        ""disgust"": 0.020417,
        ""anger"": 0.207276
      }
    }
  }
}",en,0.427996,0.142168,0.130957,0.020417,0.207276
28,0:5:24,0:5:28,324,Snoop Dog is on the move. We're headed down the stairwell.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 58,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.174781,
        ""joy"": 0.246739,
        ""fear"": 0.147522,
        ""disgust"": 0.078195,
        ""anger"": 0.076651
      }
    }
  }
}",en,0.174781,0.246739,0.147522,0.078195,0.076651
29,0:5:31,0:5:33,331,"Okay Lewis, drop down to B deck.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 32,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.427032,
        ""joy"": 0.172786,
        ""fear"": 0.061038,
        ""disgust"": 0.083893,
        ""anger"": 0.049534
      }
    }
  }
}",en,0.427032,0.172786,0.061038,0.083893,0.049534
30,0:5:33,0:5:36,333," Okay, A deck.  Give me some rope, Captain.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 43,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.30182,
        ""joy"": 0.4546,
        ""fear"": 0.272143,
        ""disgust"": 0.007025,
        ""anger"": 0.0621
      }
    }
  }
}",en,0.30182,0.4546,0.272143,0.007025,0.0621
31,0:5:36,0:5:37,336,B deck. Get in there. Get in there.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 35,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.31918,
        ""joy"": 0.405244,
        ""fear"": 0.077248,
        ""disgust"": 0.020439,
        ""anger"": 0.060858
      }
    }
  }
}",en,0.31918,0.405244,0.077248,0.020439,0.060858
32,0:6:16,0:6:18,376,Watch the door frame.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 21,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.10778,
        ""joy"": 0.159126,
        ""fear"": 0.075587,
        ""disgust"": 0.182812,
        ""anger"": 0.265016
      }
    }
  }
}",en,0.10778,0.159126,0.075587,0.182812,0.265016
33,0:6:18,0:6:20,378," Watch it, watch it.  I see it. I got it.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 41,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.207134,
        ""joy"": 0.362905,
        ""fear"": 0.094347,
        ""disgust"": 0.033229,
        ""anger"": 0.073805
      }
    }
  }
}",en,0.207134,0.362905,0.094347,0.033229,0.073805
34,0:6:26,0:6:27,386," We good? Bring her down.  We're good. Just chill, boss.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 56,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.087384,
        ""joy"": 0.691678,
        ""fear"": 0.075606,
        ""disgust"": 0.011232,
        ""anger"": 0.172796
      }
    }
  }
}",en,0.087384,0.691678,0.075606,0.011232,0.172796
35,0:6:42,0:6:44,402,"Okay, make your turn.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 21,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.190347,
        ""joy"": 0.229684,
        ""fear"": 0.136836,
        ""disgust"": 0.025539,
        ""anger"": 0.155616
      }
    }
  }
}",en,0.190347,0.229684,0.136836,0.025539,0.155616
36,0:6:44,0:6:47,404," Cable out, Captain.  Make your turn. Watch the wall.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 53,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.17269,
        ""joy"": 0.210009,
        ""fear"": 0.182002,
        ""disgust"": 0.028532,
        ""anger"": 0.13003
      }
    }
  }
}",en,0.17269,0.210009,0.182002,0.028532,0.13003
37,0:6:47,0:6:49,407,"Yeah Brock, we're at the piano. You copy?",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 41,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.169235,
        ""joy"": 0.475289,
        ""fear"": 0.092925,
        ""disgust"": 0.044766,
        ""anger"": 0.042675
      }
    }
  }
}",en,0.169235,0.475289,0.092925,0.044766,0.042675
38,0:6:50,0:6:51,410,"Okay, copy that.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 16,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.298937,
        ""joy"": 0.258878,
        ""fear"": 0.070248,
        ""disgust"": 0.006051,
        ""anger"": 0.069554
      }
    }
  }
}",en,0.298937,0.258878,0.070248,0.006051,0.069554
39,0:6:59,0:7:1,419,"Okay, right there. Right there.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 31,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.203482,
        ""joy"": 0.380027,
        ""fear"": 0.09814,
        ""disgust"": 0.025513,
        ""anger"": 0.071249
      }
    }
  }
}",en,0.203482,0.380027,0.09814,0.025513,0.071249
40,0:7:1,0:7:3,421,"Okay, that's it, that's it. That's the bedroom door.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 52,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.128258,
        ""joy"": 0.402272,
        ""fear"": 0.174676,
        ""disgust"": 0.237327,
        ""anger"": 0.062621
      }
    }
  }
}",en,0.128258,0.402272,0.174676,0.237327,0.062621
41,0:7:3,0:7:4,423,I see it. I see it.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 19,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.204706,
        ""joy"": 0.355557,
        ""fear"": 0.097089,
        ""disgust"": 0.027283,
        ""anger"": 0.072823
      }
    }
  }
}",en,0.204706,0.355557,0.097089,0.027283,0.072823
42,0:7:14,0:7:15,434,We're in!,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 9,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.07418,
        ""joy"": 0.422067,
        ""fear"": 0.132596,
        ""disgust"": 0.019534,
        ""anger"": 0.255229
      }
    }
  }
}",en,0.07418,0.422067,0.132596,0.019534,0.255229
43,0:7:15,0:7:17,435,"We're in, baby. We're there.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 28,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.090755,
        ""joy"": 0.519785,
        ""fear"": 0.117278,
        ""disgust"": 0.021875,
        ""anger"": 0.124286
      }
    }
  }
}",en,0.090755,0.519785,0.117278,0.021875,0.124286
44,0:7:19,0:7:20,439,That's Hockley's bed.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 21,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.54737,
        ""joy"": 0.260879,
        ""fear"": 0.050114,
        ""disgust"": 0.015253,
        ""anger"": 0.019109
      }
    }
  }
}",en,0.54737,0.260879,0.050114,0.015253,0.019109
45,0:7:20,0:7:22,440,That's where the son of a bitch slept.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 38,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.113144,
        ""joy"": 0.070287,
        ""fear"": 0.046812,
        ""disgust"": 0.030329,
        ""anger"": 0.589063
      }
    }
  }
}",en,0.113144,0.070287,0.046812,0.030329,0.589063
46,0:7:28,0:7:31,448,Oops. Somebody left the water running.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 38,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.458449,
        ""joy"": 0.073905,
        ""fear"": 0.229065,
        ""disgust"": 0.030581,
        ""anger"": 0.066862
      }
    }
  }
}",en,0.458449,0.073905,0.229065,0.030581,0.066862
47,0:7:31,0:7:34,451,Hold it. Hold it just a second. Go back to the right.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 53,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.249851,
        ""joy"": 0.259545,
        ""fear"": 0.087617,
        ""disgust"": 0.029486,
        ""anger"": 0.091461
      }
    }
  }
}",en,0.249851,0.259545,0.087617,0.029486,0.091461
48,0:7:40,0:7:43,460,That wardrobe door. Get closer.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 31,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.341857,
        ""joy"": 0.390614,
        ""fear"": 0.050253,
        ""disgust"": 0.012027,
        ""anger"": 0.282391
      }
    }
  }
}",en,0.341857,0.390614,0.050253,0.012027,0.282391
49,0:7:43,0:7:44,463,"You smelling something, boss?",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 29,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.068215,
        ""joy"": 0.141302,
        ""fear"": 0.029574,
        ""disgust"": 0.271972,
        ""anger"": 0.431235
      }
    }
  }
}",en,0.068215,0.141302,0.029574,0.271972,0.431235
50,0:7:45,0:7:48,465," I want to see what's under it.  Give me my hands, man.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 55,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.130983,
        ""joy"": 0.289509,
        ""fear"": 0.223508,
        ""disgust"": 0.116611,
        ""anger"": 0.071764
      }
    }
  }
}",en,0.130983,0.289509,0.223508,0.116611,0.071764
51,0:7:54,0:7:55,474,All right.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 10,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.204706,
        ""joy"": 0.355557,
        ""fear"": 0.097089,
        ""disgust"": 0.027283,
        ""anger"": 0.072823
      }
    }
  }
}",en,0.204706,0.355557,0.097089,0.027283,0.072823
52,0:7:56,0:7:58,476, Take it easy. It might come apart.  Okay.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 42,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.171831,
        ""joy"": 0.474081,
        ""fear"": 0.096096,
        ""disgust"": 0.021592,
        ""anger"": 0.069351
      }
    }
  }
}",en,0.171831,0.474081,0.096096,0.021592,0.069351
53,0:8:0,0:8:3,480,"Go, go, go. Flip it over. Flip it over. Go.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 43,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.201057,
        ""joy"": 0.352931,
        ""fear"": 0.086607,
        ""disgust"": 0.028118,
        ""anger"": 0.120313
      }
    }
  }
}",en,0.201057,0.352931,0.086607,0.028118,0.120313
54,0:8:4,0:8:5,484,Turn her over. Keep going.,Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 26,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.230028,
        ""joy"": 0.25066,
        ""fear"": 0.12274,
        ""disgust"": 0.029464,
        ""anger"": 0.104675
      }
    }
  }
}",en,0.230028,0.25066,0.12274,0.029464,0.104675
55,0:8:5,0:8:6,485,"Go, go, go.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 11,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.199438,
        ""joy"": 0.404829,
        ""fear"": 0.099259,
        ""disgust"": 0.022901,
        ""anger"": 0.067408
      }
    }
  }
}",en,0.199438,0.404829,0.099259,0.022901,0.067408
56,0:8:7,0:8:8,487,"Okay, drop it.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 14,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.504675,
        ""joy"": 0.032644,
        ""fear"": 0.199513,
        ""disgust"": 0.037275,
        ""anger"": 0.198855
      }
    }
  }
}",en,0.504675,0.032644,0.199513,0.037275,0.198855
57,0:8:17,0:8:20,497,"Oh, baby, baby. Are you seeing this, boss?",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 42,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.091591,
        ""joy"": 0.551959,
        ""fear"": 0.217815,
        ""disgust"": 0.039909,
        ""anger"": 0.240403
      }
    }
  }
}",en,0.091591,0.551959,0.217815,0.039909,0.240403
58,0:8:23,0:8:25,503,"It's payday, boys.",Titanic,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 18,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.244705,
        ""joy"": 0.387161,
        ""fear"": 0.089344,
        ""disgust"": 0.025078,
        ""anger"": 0.092385
      }
    }
  }
}",en,0.244705,0.387161,0.089344,0.025078,0.092385
