Index,Start Time,End Time,Start Time (sec),Text,Movie,Analysis,Language,Sadness,Joy,Fear,Disgust,Anger
12,0:0:49,0:0:52,49, The earth is sour.  Our bones are poisoned.,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 44,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.553996,
        ""joy"": 0.087618,
        ""fear"": 0.151493,
        ""disgust"": 0.037258,
        ""anger"": 0.186185
      }
    }
  }
}",en,0.553996,0.087618,0.151493,0.037258,0.186185
13,0:0:52,0:0:55,52,We have become halflife.,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 24,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.428904,
        ""joy"": 0.273842,
        ""fear"": 0.079371,
        ""disgust"": 0.014454,
        ""anger"": 0.034959
      }
    }
  }
}",en,0.428904,0.273842,0.079371,0.014454,0.034959
14,0:0:55,0:1:1,55,"As the world fell, each of us, in our own way, was broken.",Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 58,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.81949,
        ""joy"": 0.01553,
        ""fear"": 0.319035,
        ""disgust"": 0.010106,
        ""anger"": 0.048799
      }
    }
  }
}",en,0.81949,0.01553,0.319035,0.010106,0.048799
15,0:1:1,0:1:4,61,It was hard to know who was more crazy...,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 41,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.534348,
        ""joy"": 0.114046,
        ""fear"": 0.167781,
        ""disgust"": 0.016697,
        ""anger"": 0.102906
      }
    }
  }
}",en,0.534348,0.114046,0.167781,0.016697,0.102906
16,0:1:6,0:1:10,66,me or everyone else.,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 20,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.204706,
        ""joy"": 0.355557,
        ""fear"": 0.097089,
        ""disgust"": 0.027283,
        ""anger"": 0.072823
      }
    }
  }
}",en,0.204706,0.355557,0.097089,0.027283,0.072823
17,0:1:12,0:1:14,72,Hello?,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 6,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.165794,
        ""joy"": 0.160991,
        ""fear"": 0.214454,
        ""disgust"": 0.041198,
        ""anger"": 0.077001
      }
    }
  }
}",en,0.165794,0.160991,0.214454,0.041198,0.077001
18,0:1:16,0:1:18,76,Where are you?,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 14,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.165794,
        ""joy"": 0.160991,
        ""fear"": 0.214454,
        ""disgust"": 0.041198,
        ""anger"": 0.077001
      }
    }
  }
}",en,0.165794,0.160991,0.214454,0.041198,0.077001
19,0:1:25,0:1:26,85,"Where are you, Max?",Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 19,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.276327,
        ""joy"": 0.241503,
        ""fear"": 0.180235,
        ""disgust"": 0.008417,
        ""anger"": 0.037143
      }
    }
  }
}",en,0.276327,0.241503,0.180235,0.008417,0.037143
20,0:1:26,0:1:28,86, Here they come again.  Max Rockatansky.,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 40,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.247832,
        ""joy"": 0.336022,
        ""fear"": 0.108908,
        ""disgust"": 0.0169,
        ""anger"": 0.055502
      }
    }
  }
}",en,0.247832,0.336022,0.108908,0.0169,0.055502
21,0:1:28,0:1:32,88,Worming their way into the black matter of my brain.,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 52,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.108293,
        ""joy"": 0.067649,
        ""fear"": 0.215189,
        ""disgust"": 0.222563,
        ""anger"": 0.071742
      }
    }
  }
}",en,0.108293,0.067649,0.215189,0.222563,0.071742
22,0:1:32,0:1:34,92," Help us, Max.  You promised to help us.",Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 40,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.280606,
        ""joy"": 0.232356,
        ""fear"": 0.092647,
        ""disgust"": 0.023498,
        ""anger"": 0.117123
      }
    }
  }
}",en,0.280606,0.232356,0.092647,0.023498,0.117123
23,0:1:38,0:1:42,98,I tell myself... they cannot touch me.,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 38,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.165828,
        ""joy"": 0.247108,
        ""fear"": 0.206061,
        ""disgust"": 0.081006,
        ""anger"": 0.045691
      }
    }
  }
}",en,0.165828,0.247108,0.206061,0.081006,0.045691
24,0:1:44,0:1:46,104,They are long dead.,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 19,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.68948,
        ""joy"": 0.003749,
        ""fear"": 0.25591,
        ""disgust"": 0.059162,
        ""anger"": 0.162809
      }
    }
  }
}",en,0.68948,0.003749,0.25591,0.059162,0.162809
25,0:2:18,0:2:20,138,After him!,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 10,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.125047,
        ""joy"": 0.458466,
        ""fear"": 0.110994,
        ""disgust"": 0.032715,
        ""anger"": 0.100117
      }
    }
  }
}",en,0.125047,0.458466,0.110994,0.032715,0.100117
26,0:2:21,0:2:24,141,After him!,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 10,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.125047,
        ""joy"": 0.458466,
        ""fear"": 0.110994,
        ""disgust"": 0.032715,
        ""anger"": 0.100117
      }
    }
  }
}",en,0.125047,0.458466,0.110994,0.032715,0.100117
27,0:2:28,0:2:30,148,Now!,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 4,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.125047,
        ""joy"": 0.458466,
        ""fear"": 0.110994,
        ""disgust"": 0.032715,
        ""anger"": 0.100117
      }
    }
  }
}",en,0.125047,0.458466,0.110994,0.032715,0.100117
28,0:2:44,0:2:49,164,"I am the one who runs from both the living and the dead,",Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 56,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.501017,
        ""joy"": 0.016023,
        ""fear"": 0.214042,
        ""disgust"": 0.01419,
        ""anger"": 0.34112
      }
    }
  }
}",en,0.501017,0.016023,0.214042,0.01419,0.34112
29,0:2:49,0:2:52,169,"hunted by scavengers,",Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 21,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.113082,
        ""joy"": 0.055102,
        ""fear"": 0.452099,
        ""disgust"": 0.050864,
        ""anger"": 0.058128
      }
    }
  }
}",en,0.113082,0.055102,0.452099,0.050864,0.058128
30,0:2:52,0:2:55,172,haunted by those I could not protect.,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 37,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.478211,
        ""joy"": 0.036535,
        ""fear"": 0.541621,
        ""disgust"": 0.022453,
        ""anger"": 0.062849
      }
    }
  }
}",en,0.478211,0.036535,0.541621,0.022453,0.062849
31,0:3:5,0:3:8,185,So I exist in this wasteland.,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 29,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.61576,
        ""joy"": 0.081946,
        ""fear"": 0.039367,
        ""disgust"": 0.061367,
        ""anger"": 0.052612
      }
    }
  }
}",en,0.61576,0.081946,0.039367,0.061367,0.052612
32,0:3:12,0:3:17,192,A man reduced to a single instinct...,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 37,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.240868,
        ""joy"": 0.18622,
        ""fear"": 0.051833,
        ""disgust"": 0.334153,
        ""anger"": 0.063761
      }
    }
  }
}",en,0.240868,0.18622,0.051833,0.334153,0.063761
33,0:3:17,0:3:19,197,survive.,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 8,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.571372,
        ""joy"": 0.284073,
        ""fear"": 0.208482,
        ""disgust"": 0.006244,
        ""anger"": 0.009381
      }
    }
  }
}",en,0.571372,0.284073,0.208482,0.006244,0.009381
34,0:4:38,0:4:42,278,Max? Is that you? Where were you?,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 33,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.205301,
        ""joy"": 0.184048,
        ""fear"": 0.204763,
        ""disgust"": 0.030727,
        ""anger"": 0.064
      }
    }
  }
}",en,0.205301,0.184048,0.204763,0.030727,0.064
35,0:4:45,0:4:48,285,"Help us. Where were you? Help us, Max. Where were you, Max?",Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 59,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.243974,
        ""joy"": 0.268235,
        ""fear"": 0.150804,
        ""disgust"": 0.0211,
        ""anger"": 0.055489
      }
    }
  }
}",en,0.243974,0.268235,0.150804,0.0211,0.055489
36,0:5:5,0:5:7,305,"Stop running, Max. Stop running.",Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 32,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.592341,
        ""joy"": 0.05899,
        ""fear"": 0.099485,
        ""disgust"": 0.021049,
        ""anger"": 0.08882
      }
    }
  }
}",en,0.592341,0.05899,0.099485,0.021049,0.08882
37,0:5:8,0:5:9,308,You let us die.,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 15,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.677464,
        ""joy"": 0.013309,
        ""fear"": 0.244864,
        ""disgust"": 0.023864,
        ""anger"": 0.063201
      }
    }
  }
}",en,0.677464,0.013309,0.244864,0.023864,0.063201
38,0:5:11,0:5:12,311,You let us die!,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 15,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.561669,
        ""joy"": 0.014902,
        ""fear"": 0.25988,
        ""disgust"": 0.024948,
        ""anger"": 0.070184
      }
    }
  }
}",en,0.561669,0.014902,0.25988,0.024948,0.070184
39,0:5:12,0:5:14,312,You let us die!,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 15,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.561669,
        ""joy"": 0.014902,
        ""fear"": 0.25988,
        ""disgust"": 0.024948,
        ""anger"": 0.070184
      }
    }
  }
}",en,0.561669,0.014902,0.25988,0.024948,0.070184
40,0:5:14,0:5:16,314,You promised to help us.,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 24,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.232145,
        ""joy"": 0.149821,
        ""fear"": 0.073856,
        ""disgust"": 0.039495,
        ""anger"": 0.199259
      }
    }
  }
}",en,0.232145,0.149821,0.073856,0.039495,0.199259
41,0:5:35,0:5:38,335,Witness!,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 8,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.31942,
        ""joy"": 0.320462,
        ""fear"": 0.025491,
        ""disgust"": 0.099962,
        ""anger"": 0.045407
      }
    }
  }
}",en,0.31942,0.320462,0.025491,0.099962,0.045407
42,0:6:30,0:6:33,390, We are War Boys!  War Boys!,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 28,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.484331,
        ""joy"": 0.079599,
        ""fear"": 0.115526,
        ""disgust"": 0.059377,
        ""anger"": 0.075858
      }
    }
  }
}",en,0.484331,0.079599,0.115526,0.059377,0.075858
43,0:6:33,0:6:36,393, Kamakrazee War Boys!  War Boys!,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 32,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.435894,
        ""joy"": 0.077197,
        ""fear"": 0.109868,
        ""disgust"": 0.090585,
        ""anger"": 0.076727
      }
    }
  }
}",en,0.435894,0.077197,0.109868,0.090585,0.076727
44,0:6:36,0:6:40,396,Fucacima Kamakrazee War Boys!,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 29,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.354303,
        ""joy"": 0.075563,
        ""fear"": 0.09755,
        ""disgust"": 0.15002,
        ""anger"": 0.086529
      }
    }
  }
}",en,0.354303,0.075563,0.09755,0.15002,0.086529
45,0:6:40,0:6:42,400,Hooked on!,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 10,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.049205,
        ""joy"": 0.956494,
        ""fear"": 0.025742,
        ""disgust"": 0.011041,
        ""anger"": 0.033958
      }
    }
  }
}",en,0.049205,0.956494,0.025742,0.011041,0.033958
46,0:6:43,0:6:47,403, Today we're headin' to Gas Town!  Gas Town!,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 44,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.099033,
        ""joy"": 0.656168,
        ""fear"": 0.107587,
        ""disgust"": 0.029469,
        ""anger"": 0.040575
      }
    }
  }
}",en,0.099033,0.656168,0.107587,0.029469,0.040575
47,0:6:47,0:6:51,407, Today we're haulin' Aqua Cola.  Aqua cola!,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 43,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.058198,
        ""joy"": 0.740424,
        ""fear"": 0.392049,
        ""disgust"": 0.014094,
        ""anger"": 0.043113
      }
    }
  }
}",en,0.058198,0.740424,0.392049,0.014094,0.043113
48,0:6:51,0:6:54,411, Today we're haulin' produce!  Produce!,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 39,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.168308,
        ""joy"": 0.558086,
        ""fear"": 0.026227,
        ""disgust"": 0.026413,
        ""anger"": 0.102913
      }
    }
  }
}",en,0.168308,0.558086,0.026227,0.026413,0.102913
49,0:6:55,0:6:57,415,And today we're haulin' mother's milk!,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 38,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.102367,
        ""joy"": 0.415469,
        ""fear"": 0.011629,
        ""disgust"": 0.045078,
        ""anger"": 0.193762
      }
    }
  }
}",en,0.102367,0.415469,0.011629,0.045078,0.193762
50,0:6:57,0:7:0,417,Mother's milk!,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 14,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.226715,
        ""joy"": 0.536192,
        ""fear"": 0.01005,
        ""disgust"": 0.065638,
        ""anger"": 0.105162
      }
    }
  }
}",en,0.226715,0.536192,0.01005,0.065638,0.105162
51,0:7:48,0:7:52,468,Rev it up for the Immortan Joe!,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 31,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.031977,
        ""joy"": 0.637532,
        ""fear"": 0.116139,
        ""disgust"": 0.05787,
        ""anger"": 0.042736
      }
    }
  }
}",en,0.031977,0.637532,0.116139,0.05787,0.042736
52,0:7:59,0:8:2,479,"Once again, we send off my war rig",Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 34,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.083138,
        ""joy"": 0.116141,
        ""fear"": 0.130283,
        ""disgust"": 0.036192,
        ""anger"": 0.235731
      }
    }
  }
}",en,0.083138,0.116141,0.130283,0.036192,0.235731
53,0:8:3,0:8:6,483,to bring back guzzoline from Gas Town,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 37,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.07113,
        ""joy"": 0.613747,
        ""fear"": 0.068167,
        ""disgust"": 0.032843,
        ""anger"": 0.076095
      }
    }
  }
}",en,0.07113,0.613747,0.068167,0.032843,0.076095
54,0:8:6,0:8:9,486,and bullets from The Bullet Farm.,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 33,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.160148,
        ""joy"": 0.042779,
        ""fear"": 0.464795,
        ""disgust"": 0.039123,
        ""anger"": 0.16884
      }
    }
  }
}",en,0.160148,0.042779,0.464795,0.039123,0.16884
55,0:8:9,0:8:15,489,"Once again, I salute my imperator, Furiosa!",Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 43,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.141554,
        ""joy"": 0.435639,
        ""fear"": 0.031864,
        ""disgust"": 0.012966,
        ""anger"": 0.04585
      }
    }
  }
}",en,0.141554,0.435639,0.031864,0.012966,0.04585
56,0:8:15,0:8:19,495,And I salute my halflife War Boys,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 33,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.576331,
        ""joy"": 0.205127,
        ""fear"": 0.029204,
        ""disgust"": 0.066845,
        ""anger"": 0.033903
      }
    }
  }
}",en,0.576331,0.205127,0.029204,0.066845,0.033903
57,0:8:19,0:8:22,499,who will ride with me eternal,Mad Max Fury Road,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 29,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.115267,
        ""joy"": 0.821138,
        ""fear"": 0.082522,
        ""disgust"": 0.018088,
        ""anger"": 0.079013
      }
    }
  }
}",en,0.115267,0.821138,0.082522,0.018088,0.079013
