Index,Start Time,End Time,Start Time (sec),Text,Movie,Analysis,Language,Sadness,Joy,Fear,Disgust,Anger
10,0:1:12,0:1:16,72,Let's put another shrimp on the barbie.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 39,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.070401,
        ""joy"": 0.839768,
        ""fear"": 0.019633,
        ""disgust"": 0.066062,
        ""anger"": 0.076912
      }
    }
  }
}",en,0.070401,0.839768,0.019633,0.066062,0.076912
11,0:1:16,0:1:18,76,Let's not.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 10,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.174229,
        ""joy"": 0.336987,
        ""fear"": 0.096777,
        ""disgust"": 0.032043,
        ""anger"": 0.072968
      }
    }
  }
}",en,0.174229,0.336987,0.096777,0.032043,0.072968
32,0:2:41,0:2:43,161,"Now, who's got the wiener schnitzel?",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 36,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.137091,
        ""joy"": 0.441699,
        ""fear"": 0.044016,
        ""disgust"": 0.099257,
        ""anger"": 0.019938
      }
    }
  }
}",en,0.137091,0.441699,0.044016,0.099257,0.019938
33,0:2:45,0:2:47,165,"Beautiful. There you go, Dolf.",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 30,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.30552,
        ""joy"": 0.675221,
        ""fear"": 0.021021,
        ""disgust"": 0.003419,
        ""anger"": 0.01869
      }
    }
  }
}",en,0.30552,0.675221,0.021021,0.003419,0.01869
34,0:2:47,0:2:49,167,"There you go, buddy. Yeah.",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 26,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.11741,
        ""joy"": 0.809542,
        ""fear"": 0.196285,
        ""disgust"": 0.060665,
        ""anger"": 0.037593
      }
    }
  }
}",en,0.11741,0.809542,0.196285,0.060665,0.037593
35,0:2:49,0:2:51,169,Let's see.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 10,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.174229,
        ""joy"": 0.336987,
        ""fear"": 0.096777,
        ""disgust"": 0.032043,
        ""anger"": 0.072968
      }
    }
  }
}",en,0.174229,0.336987,0.096777,0.032043,0.072968
36,0:2:51,0:2:54,171,"Next, we got roast beef au jus.",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 31,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.107391,
        ""joy"": 0.638088,
        ""fear"": 0.016597,
        ""disgust"": 0.106106,
        ""anger"": 0.197786
      }
    }
  }
}",en,0.107391,0.638088,0.016597,0.106106,0.197786
37,0:2:55,0:2:57,175,Who's got the roast beef au jus?,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 32,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.086538,
        ""joy"": 0.541703,
        ""fear"": 0.0203,
        ""disgust"": 0.094299,
        ""anger"": 0.206718
      }
    }
  }
}",en,0.086538,0.541703,0.0203,0.094299,0.206718
38,0:2:57,0:3:0,177,"Stella, beautiful. Bon appetit, Stella.",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 39,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.04266,
        ""joy"": 0.88333,
        ""fear"": 0.053912,
        ""disgust"": 0.011812,
        ""anger"": 0.005885
      }
    }
  }
}",en,0.04266,0.88333,0.053912,0.011812,0.005885
39,0:3:0,0:3:1,180,"Oui oui, yeah.",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 14,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.052758,
        ""joy"": 0.633045,
        ""fear"": 0.021301,
        ""disgust"": 0.134677,
        ""anger"": 0.163241
      }
    }
  }
}",en,0.052758,0.633045,0.021301,0.134677,0.163241
40,0:3:1,0:3:4,181,Walk away. Go on. Go on.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 24,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.184478,
        ""joy"": 0.404498,
        ""fear"": 0.103364,
        ""disgust"": 0.025012,
        ""anger"": 0.078341
      }
    }
  }
}",en,0.184478,0.404498,0.103364,0.025012,0.078341
41,0:3:4,0:3:6,184,Last but not least footlong!,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 28,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.122916,
        ""joy"": 0.375396,
        ""fear"": 0.108724,
        ""disgust"": 0.093235,
        ""anger"": 0.077351
      }
    }
  }
}",en,0.122916,0.375396,0.108724,0.093235,0.077351
42,0:3:6,0:3:9,186,Who's got the footlong?,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 23,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.1288,
        ""joy"": 0.150491,
        ""fear"": 0.197716,
        ""disgust"": 0.104217,
        ""anger"": 0.062432
      }
    }
  }
}",en,0.1288,0.150491,0.197716,0.104217,0.062432
43,0:3:9,0:3:11,189,"There you very funny, rascal.",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 29,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.273306,
        ""joy"": 0.741024,
        ""fear"": 0.01532,
        ""disgust"": 0.017645,
        ""anger"": 0.053868
      }
    }
  }
}",en,0.273306,0.741024,0.01532,0.017645,0.053868
44,0:3:12,0:3:14,192,Very funny. In your dreams.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 27,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.096076,
        ""joy"": 0.693955,
        ""fear"": 0.080938,
        ""disgust"": 0.017224,
        ""anger"": 0.064251
      }
    }
  }
}",en,0.096076,0.693955,0.080938,0.017224,0.064251
45,0:3:14,0:3:17,194,"Harry, why haven't you dropped those dogs off at the show yet?",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 62,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.349122,
        ""joy"": 0.015895,
        ""fear"": 0.071151,
        ""disgust"": 0.403763,
        ""anger"": 0.058148
      }
    }
  }
}",en,0.349122,0.015895,0.071151,0.403763,0.058148
46,0:3:17,0:3:19,197,"Uh, sir, I didn't want to send them",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 35,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.356518,
        ""joy"": 0.047409,
        ""fear"": 0.081503,
        ""disgust"": 0.064158,
        ""anger"": 0.114119
      }
    }
  }
}",en,0.356518,0.047409,0.081503,0.064158,0.114119
47,0:3:19,0:3:21,199,"to a performance on an empty stomach, sir.",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 42,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.304825,
        ""joy"": 0.214924,
        ""fear"": 0.131622,
        ""disgust"": 0.079371,
        ""anger"": 0.01413
      }
    }
  }
}",en,0.304825,0.214924,0.131622,0.079371,0.01413
48,0:3:21,0:3:24,201," Get a move on it!  Yes, sir.",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 29,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.134296,
        ""joy"": 0.383376,
        ""fear"": 0.175372,
        ""disgust"": 0.047343,
        ""anger"": 0.093251
      }
    }
  }
}",en,0.134296,0.383376,0.175372,0.047343,0.093251
49,0:3:24,0:3:26,204,Mutt cutts. 104.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 16,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.540757,
        ""joy"": 0.234946,
        ""fear"": 0.04469,
        ""disgust"": 0.047914,
        ""anger"": 0.038379
      }
    }
  }
}",en,0.540757,0.234946,0.04469,0.047914,0.038379
50,0:3:46,0:3:47,226,Whew.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 5,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.332619,
        ""joy"": 0.450641,
        ""fear"": 0.069896,
        ""disgust"": 0.016184,
        ""anger"": 0.038019
      }
    }
  }
}",en,0.332619,0.450641,0.069896,0.016184,0.038019
51,0:3:47,0:3:49,227,Suck me sideways.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 17,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.0699,
        ""joy"": 0.026004,
        ""fear"": 0.119875,
        ""disgust"": 0.211562,
        ""anger"": 0.608601
      }
    }
  }
}",en,0.0699,0.026004,0.119875,0.211562,0.608601
52,0:4:2,0:4:6,242,Hello. How are you?,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 19,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.18525,
        ""joy"": 0.258274,
        ""fear"": 0.155771,
        ""disgust"": 0.03424,
        ""anger"": 0.074912
      }
    }
  }
}",en,0.18525,0.258274,0.155771,0.03424,0.074912
53,0:4:11,0:4:13,251,I'll be out in one minute.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 26,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.218554,
        ""joy"": 0.157402,
        ""fear"": 0.167942,
        ""disgust"": 0.03416,
        ""anger"": 0.093376
      }
    }
  }
}",en,0.218554,0.157402,0.167942,0.03416,0.093376
54,0:4:43,0:4:45,283,Why are you going to the airport?,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 33,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.457409,
        ""joy"": 0.042715,
        ""fear"": 0.344732,
        ""disgust"": 0.022657,
        ""anger"": 0.095794
      }
    }
  }
}",en,0.457409,0.042715,0.344732,0.022657,0.095794
55,0:4:45,0:4:47,285,Flying somewhere?,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 17,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.090606,
        ""joy"": 0.398062,
        ""fear"": 0.270716,
        ""disgust"": 0.013238,
        ""anger"": 0.064933
      }
    }
  }
}",en,0.090606,0.398062,0.270716,0.013238,0.064933
56,0:4:47,0:4:48,287,How'd you guess?,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 16,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.211762,
        ""joy"": 0.18697,
        ""fear"": 0.226827,
        ""disgust"": 0.016441,
        ""anger"": 0.0675
      }
    }
  }
}",en,0.211762,0.18697,0.226827,0.016441,0.0675
57,0:4:48,0:4:50,288,I saw your luggage.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 19,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.100519,
        ""joy"": 0.197992,
        ""fear"": 0.187414,
        ""disgust"": 0.02698,
        ""anger"": 0.205832
      }
    }
  }
}",en,0.100519,0.197992,0.187414,0.02698,0.205832
58,0:4:50,0:4:52,290,"Then when I noticed the airline ticket,",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 39,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.211042,
        ""joy"": 0.306677,
        ""fear"": 0.08985,
        ""disgust"": 0.045745,
        ""anger"": 0.021663
      }
    }
  }
}",en,0.211042,0.306677,0.08985,0.045745,0.021663
59,0:4:52,0:4:54,292,I put two and two together.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 27,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.175505,
        ""joy"": 0.38946,
        ""fear"": 0.087428,
        ""disgust"": 0.050093,
        ""anger"": 0.105686
      }
    }
  }
}",en,0.175505,0.38946,0.087428,0.050093,0.105686
60,0:4:54,0:4:56,294,So where're you headed?,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 23,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.066589,
        ""joy"": 0.233948,
        ""fear"": 0.272884,
        ""disgust"": 0.017051,
        ""anger"": 0.260642
      }
    }
  }
}",en,0.066589,0.233948,0.272884,0.017051,0.260642
61,0:4:56,0:4:57,296,Aspen.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 6,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.450779,
        ""joy"": 0.38046,
        ""fear"": 0.120092,
        ""disgust"": 0.034178,
        ""anger"": 0.021785
      }
    }
  }
}",en,0.450779,0.38046,0.120092,0.034178,0.021785
62,0:4:57,0:4:59,297,Mmm... California.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 18,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.144633,
        ""joy"": 0.683284,
        ""fear"": 0.108196,
        ""disgust"": 0.007775,
        ""anger"": 0.058069
      }
    }
  }
}",en,0.144633,0.683284,0.108196,0.007775,0.058069
63,0:4:59,0:5:1,299,Beautiful.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 10,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.053444,
        ""joy"": 0.996161,
        ""fear"": 0.002471,
        ""disgust"": 0.001985,
        ""anger"": 0.002629
      }
    }
  }
}",en,0.053444,0.996161,0.002471,0.001985,0.002629
64,0:5:4,0:5:7,304,"Name's Christmas, Lloyd Christmas.",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 34,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.199058,
        ""joy"": 0.443955,
        ""fear"": 0.067879,
        ""disgust"": 0.029157,
        ""anger"": 0.02044
      }
    }
  }
}",en,0.199058,0.443955,0.067879,0.029157,0.02044
65,0:5:7,0:5:9,307,I'm Mary Swanson.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 17,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.02901,
        ""joy"": 0.795664,
        ""fear"": 0.083622,
        ""disgust"": 0.063319,
        ""anger"": 0.012393
      }
    }
  }
}",en,0.02901,0.795664,0.083622,0.063319,0.012393
66,0:5:9,0:5:12,309,"This isn't my real job, you know.",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 33,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.490917,
        ""joy"": 0.019995,
        ""fear"": 0.113284,
        ""disgust"": 0.054269,
        ""anger"": 0.191266
      }
    }
  }
}",en,0.490917,0.019995,0.113284,0.054269,0.191266
67,0:5:12,0:5:14,312," No?  Nope, my friend Harry and I",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 33,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.207451,
        ""joy"": 0.140702,
        ""fear"": 0.114009,
        ""disgust"": 0.095554,
        ""anger"": 0.103244
      }
    }
  }
}",en,0.207451,0.140702,0.114009,0.095554,0.103244
68,0:5:14,0:5:17,314,are saving up our money to open our own pet store.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 50,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.217386,
        ""joy"": 0.416601,
        ""fear"": 0.033305,
        ""disgust"": 0.024136,
        ""anger"": 0.051379
      }
    }
  }
}",en,0.217386,0.416601,0.033305,0.024136,0.051379
69,0:5:17,0:5:19,317,That's nice.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 12,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.027573,
        ""joy"": 0.981424,
        ""fear"": 0.013481,
        ""disgust"": 0.004048,
        ""anger"": 0.018159
      }
    }
  }
}",en,0.027573,0.981424,0.013481,0.004048,0.018159
70,0:5:20,0:5:23,320, I got worms.  I beg your pardon?,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 33,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.100892,
        ""joy"": 0.245942,
        ""fear"": 0.095822,
        ""disgust"": 0.328206,
        ""anger"": 0.070768
      }
    }
  }
}",en,0.100892,0.245942,0.095822,0.328206,0.070768
71,0:5:23,0:5:26,323,That's what we're going to call it I Got Worms.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 47,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.056066,
        ""joy"": 0.041506,
        ""fear"": 0.068164,
        ""disgust"": 0.613022,
        ""anger"": 0.136699
      }
    }
  }
}",en,0.056066,0.041506,0.068164,0.613022,0.136699
72,0:5:26,0:5:29,326,"We're going to specialize in selling worm farms,",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 48,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.161539,
        ""joy"": 0.411892,
        ""fear"": 0.024971,
        ""disgust"": 0.066696,
        ""anger"": 0.181247
      }
    }
  }
}",en,0.161539,0.411892,0.024971,0.066696,0.181247
73,0:5:29,0:5:31,329,"you know, like ant farms.",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 25,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.243061,
        ""joy"": 0.342318,
        ""fear"": 0.013543,
        ""disgust"": 0.090315,
        ""anger"": 0.09597
      }
    }
  }
}",en,0.243061,0.342318,0.013543,0.090315,0.09597
74,0:5:33,0:5:35,333,What's the matter?,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 18,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.13681,
        ""joy"": 0.173229,
        ""fear"": 0.144796,
        ""disgust"": 0.083104,
        ""anger"": 0.098668
      }
    }
  }
}",en,0.13681,0.173229,0.144796,0.083104,0.098668
75,0:5:35,0:5:37,335,A little tense about the flight?,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 32,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.214593,
        ""joy"": 0.046917,
        ""fear"": 0.487293,
        ""disgust"": 0.011975,
        ""anger"": 0.052143
      }
    }
  }
}",en,0.214593,0.046917,0.487293,0.011975,0.052143
76,0:5:38,0:5:40,338,Something like that.,Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 20,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.204706,
        ""joy"": 0.355557,
        ""fear"": 0.097089,
        ""disgust"": 0.027283,
        ""anger"": 0.072823
      }
    }
  }
}",en,0.204706,0.355557,0.097089,0.027283,0.072823
77,0:5:40,0:5:42,340,"There's really nothing to worry about, Mary.",Dumb and Dumber,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 44,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.029964,
        ""joy"": 0.594837,
        ""fear"": 0.505617,
        ""disgust"": 0.020757,
        ""anger"": 0.012858
      }
    }
  }
}",en,0.029964,0.594837,0.505617,0.020757,0.012858
