Index,Start Time,End Time,Start Time (sec),Text,Movie,Analysis,Language,Sadness,Joy,Fear,Disgust,Anger
16,0:4:29,0:4:31,269,Who you betting on?,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 19,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.557784,
        ""joy"": 0.064465,
        ""fear"": 0.070414,
        ""disgust"": 0.027445,
        ""anger"": 0.085842
      }
    }
  }
}",en,0.557784,0.064465,0.070414,0.027445,0.085842
17,0:4:31,0:4:33,271,"Tough call, Kay.",Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 16,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.598725,
        ""joy"": 0.247323,
        ""fear"": 0.081726,
        ""disgust"": 0.01046,
        ""anger"": 0.037264
      }
    }
  }
}",en,0.598725,0.247323,0.081726,0.01046,0.037264
18,0:5:8,0:5:10,308,We've got a winner here.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 24,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.082665,
        ""joy"": 0.980979,
        ""fear"": 0.019355,
        ""disgust"": 0.004152,
        ""anger"": 0.02516
      }
    }
  }
}",en,0.082665,0.980979,0.019355,0.004152,0.02516
19,0:5:10,0:5:12,310,"Oh, I know.",Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 11,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.202257,
        ""joy"": 0.404497,
        ""fear"": 0.099191,
        ""disgust"": 0.023743,
        ""anger"": 0.069676
      }
    }
  }
}",en,0.202257,0.404497,0.099191,0.023743,0.069676
20,0:5:19,0:5:20,319,"Sir, you can't...",Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 17,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.235055,
        ""joy"": 0.040679,
        ""fear"": 0.314627,
        ""disgust"": 0.077897,
        ""anger"": 0.075729
      }
    }
  }
}",en,0.235055,0.040679,0.314627,0.077897,0.075729
21,0:5:20,0:5:21,320,"Don't ""sir"" me, young man.",Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 26,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.321836,
        ""joy"": 0.066518,
        ""fear"": 0.052973,
        ""disgust"": 0.290238,
        ""anger"": 0.092709
      }
    }
  }
}",en,0.321836,0.066518,0.052973,0.290238,0.092709
22,0:5:21,0:5:24,321,You have no idea who you're dealing with.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 41,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.09738,
        ""joy"": 0.300698,
        ""fear"": 0.127907,
        ""disgust"": 0.042543,
        ""anger"": 0.208116
      }
    }
  }
}",en,0.09738,0.300698,0.127907,0.042543,0.208116
23,0:5:30,0:5:33,330,We'll chat with our friend. You hit the road.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 45,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.324655,
        ""joy"": 0.265212,
        ""fear"": 0.148812,
        ""disgust"": 0.021987,
        ""anger"": 0.127306
      }
    }
  }
}",en,0.324655,0.265212,0.148812,0.021987,0.127306
24,0:5:34,0:5:37,334,Keep on protecting us from the dangerous aliens.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 48,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.029746,
        ""joy"": 0.036331,
        ""fear"": 0.80221,
        ""disgust"": 0.063596,
        ""anger"": 0.095083
      }
    }
  }
}",en,0.029746,0.036331,0.80221,0.063596,0.095083
25,0:5:42,0:5:44,342,You ever hear of Division 6?,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 28,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.652264,
        ""joy"": 0.062661,
        ""fear"": 0.040157,
        ""disgust"": 0.029604,
        ""anger"": 0.068287
      }
    }
  }
}",en,0.652264,0.062661,0.040157,0.029604,0.068287
26,0:5:44,0:5:46,344,There is no Division 6.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 23,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.690368,
        ""joy"": 0.114572,
        ""fear"": 0.030635,
        ""disgust"": 0.028471,
        ""anger"": 0.05948
      }
    }
  }
}",en,0.690368,0.114572,0.030635,0.028471,0.05948
27,0:5:46,0:5:48,346,This is bullshit.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 17,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.385162,
        ""joy"": 0.010287,
        ""fear"": 0.02641,
        ""disgust"": 0.084823,
        ""anger"": 0.800427
      }
    }
  }
}",en,0.385162,0.010287,0.02641,0.084823,0.800427
28,0:5:48,0:5:49,348,"Hell, yeah.",Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 11,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.10987,
        ""joy"": 0.322629,
        ""fear"": 0.028368,
        ""disgust"": 0.020435,
        ""anger"": 0.243024
      }
    }
  }
}",en,0.10987,0.322629,0.028368,0.020435,0.243024
29,0:5:50,0:5:54,350,Looks like you fell off the bus in the wrong part of town.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 58,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.598581,
        ""joy"": 0.004811,
        ""fear"": 0.184596,
        ""disgust"": 0.269257,
        ""anger"": 0.039237
      }
    }
  }
}",en,0.598581,0.004811,0.184596,0.269257,0.039237
30,0:5:54,0:5:57,354,I'll bet you're not from anywhere near here.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 44,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.047303,
        ""joy"": 0.269549,
        ""fear"": 0.127793,
        ""disgust"": 0.10693,
        ""anger"": 0.17527
      }
    }
  }
}",en,0.047303,0.269549,0.127793,0.10693,0.17527
31,0:6:0,0:6:2,360,Mikey?,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 6,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.093132,
        ""joy"": 0.360084,
        ""fear"": 0.142814,
        ""disgust"": 0.040657,
        ""anger"": 0.084511
      }
    }
  }
}",en,0.093132,0.360084,0.142814,0.040657,0.084511
32,0:6:9,0:6:11,369,"Mikey, when they let you out of jail?",Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 37,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.122238,
        ""joy"": 0.072993,
        ""fear"": 0.13023,
        ""disgust"": 0.08009,
        ""anger"": 0.107233
      }
    }
  }
}",en,0.122238,0.072993,0.13023,0.08009,0.107233
33,0:6:13,0:6:14,373,Political refugee.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 18,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.139582,
        ""joy"": 0.29008,
        ""fear"": 0.093931,
        ""disgust"": 0.062983,
        ""anger"": 0.095685
      }
    }
  }
}",en,0.139582,0.29008,0.093931,0.062983,0.095685
34,0:6:14,0:6:17,374,You know how many treaties you just violated?,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 45,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.154711,
        ""joy"": 0.010831,
        ""fear"": 0.054346,
        ""disgust"": 0.027784,
        ""anger"": 0.693263
      }
    }
  }
}",en,0.154711,0.010831,0.054346,0.027784,0.693263
35,0:6:18,0:6:20,378, One?  Try seven.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 17,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.18525,
        ""joy"": 0.258274,
        ""fear"": 0.155771,
        ""disgust"": 0.03424,
        ""anger"": 0.074912
      }
    }
  }
}",en,0.18525,0.258274,0.155771,0.03424,0.074912
36,0:6:22,0:6:24,382,You hand me that head.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 22,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.231879,
        ""joy"": 0.219646,
        ""fear"": 0.132773,
        ""disgust"": 0.023846,
        ""anger"": 0.090233
      }
    }
  }
}",en,0.231879,0.219646,0.132773,0.023846,0.090233
37,0:6:30,0:6:32,390,Put up your arms and flippers.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 30,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.118444,
        ""joy"": 0.353733,
        ""fear"": 0.458724,
        ""disgust"": 0.021768,
        ""anger"": 0.109809
      }
    }
  }
}",en,0.118444,0.353733,0.458724,0.021768,0.109809
38,0:6:43,0:6:45,403,Shit!,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 5,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.119832,
        ""joy"": 0.024959,
        ""fear"": 0.065505,
        ""disgust"": 0.067216,
        ""anger"": 0.750285
      }
    }
  }
}",en,0.119832,0.024959,0.065505,0.067216,0.750285
39,0:6:49,0:6:50,409,Shoot him!,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 10,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.159259,
        ""joy"": 0.127157,
        ""fear"": 0.293648,
        ""disgust"": 0.04514,
        ""anger"": 0.131134
      }
    }
  }
}",en,0.159259,0.127157,0.293648,0.04514,0.131134
40,0:7:21,0:7:23,441," ""That"".  That....",Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 18,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.169757,
        ""joy"": 0.214685,
        ""fear"": 0.141272,
        ""disgust"": 0.068394,
        ""anger"": 0.079992
      }
    }
  }
}",en,0.169757,0.214685,0.141272,0.068394,0.079992
41,0:7:25,0:7:28,445,Was not human. I know. You got some entrails on you.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 52,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.196399,
        ""joy"": 0.294331,
        ""fear"": 0.092817,
        ""disgust"": 0.030519,
        ""anger"": 0.198682
      }
    }
  }
}",en,0.196399,0.294331,0.092817,0.030519,0.198682
42,0:7:30,0:7:31,450,What the hell?,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 14,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.1491,
        ""joy"": 0.022791,
        ""fear"": 0.1129,
        ""disgust"": 0.109635,
        ""anger"": 0.516531
      }
    }
  }
}",en,0.1491,0.022791,0.1129,0.109635,0.516531
43,0:7:31,0:7:33,451,The situation's under control.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 30,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.203225,
        ""joy"": 0.265706,
        ""fear"": 0.231904,
        ""disgust"": 0.063684,
        ""anger"": 0.041644
      }
    }
  }
}",en,0.203225,0.265706,0.231904,0.063684,0.041644
44,0:7:33,0:7:35,453,Give me your attention for a moment.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 36,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.284527,
        ""joy"": 0.343634,
        ""fear"": 0.069449,
        ""disgust"": 0.01967,
        ""anger"": 0.064422
      }
    }
  }
}",en,0.284527,0.343634,0.069449,0.01967,0.064422
45,0:7:35,0:7:38,455,I'll tell you what happened.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 28,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.334274,
        ""joy"": 0.073154,
        ""fear"": 0.230066,
        ""disgust"": 0.032097,
        ""anger"": 0.063222
      }
    }
  }
}",en,0.334274,0.073154,0.230066,0.032097,0.063222
46,0:7:46,0:7:50,466,This is called a neuralizer. It's a gift from friends from out of town.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 71,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.118764,
        ""joy"": 0.664566,
        ""fear"": 0.062059,
        ""disgust"": 0.026062,
        ""anger"": 0.042672
      }
    }
  }
}",en,0.118764,0.664566,0.062059,0.026062,0.042672
47,0:7:51,0:7:53,471,This red eye isolates...,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 24,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.439816,
        ""joy"": 0.075924,
        ""fear"": 0.194388,
        ""disgust"": 0.098815,
        ""anger"": 0.036011
      }
    }
  }
}",en,0.439816,0.075924,0.194388,0.098815,0.036011
48,0:7:53,0:7:57,473,"the brain's impulses, specifically the ones for memory.",Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 55,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.15143,
        ""joy"": 0.278142,
        ""fear"": 0.19092,
        ""disgust"": 0.008406,
        ""anger"": 0.053527
      }
    }
  }
}",en,0.15143,0.278142,0.19092,0.008406,0.053527
49,0:7:57,0:7:59,477,Give me a splay burn on the perimeter...,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 40,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.091965,
        ""joy"": 0.525728,
        ""fear"": 0.13987,
        ""disgust"": 0.017168,
        ""anger"": 0.049133
      }
    }
  }
}",en,0.091965,0.525728,0.13987,0.017168,0.049133
50,0:7:59,0:8:2,479,"with holes at 40, 60, and 80 metres...",Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 38,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.193991,
        ""joy"": 0.181126,
        ""fear"": 0.249478,
        ""disgust"": 0.035798,
        ""anger"": 0.065885
      }
    }
  }
}",en,0.193991,0.181126,0.249478,0.035798,0.065885
51,0:8:2,0:8:4,482,from right here. Thank you.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 27,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.204706,
        ""joy"": 0.355557,
        ""fear"": 0.097089,
        ""disgust"": 0.027283,
        ""anger"": 0.072823
      }
    }
  }
}",en,0.204706,0.355557,0.097089,0.027283,0.072823
52,0:8:9,0:8:11,489,That's good.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 12,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.042501,
        ""joy"": 0.959053,
        ""fear"": 0.039263,
        ""disgust"": 0.00473,
        ""anger"": 0.017215
      }
    }
  }
}",en,0.042501,0.959053,0.039263,0.00473,0.017215
53,0:8:11,0:8:12,491,What's going on?,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 16,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.13734,
        ""joy"": 0.172385,
        ""fear"": 0.200749,
        ""disgust"": 0.043832,
        ""anger"": 0.079726
      }
    }
  }
}",en,0.13734,0.172385,0.200749,0.043832,0.079726
54,0:8:13,0:8:14,493,Excellent question.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 19,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.02896,
        ""joy"": 0.935147,
        ""fear"": 0.032904,
        ""disgust"": 0.007663,
        ""anger"": 0.008156
      }
    }
  }
}",en,0.02896,0.935147,0.032904,0.007663,0.008156
55,0:8:14,0:8:17,494,The answer you're looking for lies right here.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 46,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.20089,
        ""joy"": 0.040015,
        ""fear"": 0.058856,
        ""disgust"": 0.040161,
        ""anger"": 0.533721
      }
    }
  }
}",en,0.20089,0.040015,0.058856,0.040161,0.533721
56,0:8:20,0:8:21,500,"Who are you, really?",Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 20,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.163139,
        ""joy"": 0.151531,
        ""fear"": 0.212626,
        ""disgust"": 0.031338,
        ""anger"": 0.076052
      }
    }
  }
}",en,0.163139,0.151531,0.212626,0.031338,0.076052
57,0:8:22,0:8:23,502,Really?,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 7,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.165794,
        ""joy"": 0.160991,
        ""fear"": 0.214454,
        ""disgust"": 0.041198,
        ""anger"": 0.077001
      }
    }
  }
}",en,0.165794,0.160991,0.214454,0.041198,0.077001
58,0:8:24,0:8:26,504,I am just a figment of your imagination.,Men In Black,"{
  ""usage"": {
    ""text_units"": 1,
    ""text_characters"": 40,
    ""features"": 1
  },
  ""language"": ""en"",
  ""emotion"": {
    ""document"": {
      ""emotion"": {
        ""sadness"": 0.078499,
        ""joy"": 0.16502,
        ""fear"": 0.156411,
        ""disgust"": 0.008759,
        ""anger"": 0.471452
      }
    }
  }
}",en,0.078499,0.16502,0.156411,0.008759,0.471452
