Index,Start Time,End Time,Start Time (sec),Text,Movie
32,0:5:46,0:5:50,346,and act like a bunch of ghosts or spooks or something.,Forrest Gump
33,0:5:50,0:5:54,350,They'd even put bed sheets on their horses and ride around.,Forrest Gump
34,0:5:54,0:5:57,354,"And anyway, that's how I got my name,",Forrest Gump
35,0:5:57,0:5:59,357,Forrest Gump.,Forrest Gump
36,0:5:59,0:6:1,359,"Mama said that the ""Forrest"" part",Forrest Gump
37,0:6:1,0:6:4,361,"was to remind me that sometimes we all do things that,",Forrest Gump
38,0:6:4,0:6:7,364,"well, just don't make no sense.",Forrest Gump
39,0:6:13,0:6:16,373,"Okay... Get it, get it...",Forrest Gump
40,0:6:16,0:6:19,376,"Wait, is it this way? Hold on.",Forrest Gump
41,0:6:20,0:6:22,380,All right...,Forrest Gump
42,0:6:22,0:6:24,382,What are you all staring at?,Forrest Gump
43,0:6:24,0:6:29,384,Haven't you ever seen a little boy with braces on his legs before?,Forrest Gump
44,0:6:30,0:6:34,390,"Don't ever let anybody tell you they're better than you, Forrest.",Forrest Gump
45,0:6:34,0:6:36,394,"If God intended everybody to be the same,",Forrest Gump
46,0:6:37,0:6:39,397,he'd have given us all braces on our legs.,Forrest Gump
47,0:6:39,0:6:43,399,Mama always had a way of explaining things so I could understand them.,Forrest Gump
48,0:6:44,0:6:48,404,"We lived about a quarter mile off Route 17,",Forrest Gump
49,0:6:48,0:6:51,408,"about a half mile from the town of Greenbow, Alabama.",Forrest Gump
50,0:6:51,0:6:53,411,That's in the county of Greenbow.,Forrest Gump
51,0:6:54,0:6:58,414,Our house had been in Mama's family since her grandpa's grandpa's grandpa,Forrest Gump
52,0:6:58,0:7:0,418,"had come across the ocean about 1,000 years ago,",Forrest Gump
53,0:7:0,0:7:2,420,something like that.,Forrest Gump
54,0:7:2,0:7:5,422,"Since it was just me and Mama and we had all these empty rooms,",Forrest Gump
55,0:7:5,0:7:8,425,"Mama decided to let those rooms out,",Forrest Gump
56,0:7:8,0:7:10,428,"mostly to people passing through,",Forrest Gump
57,0:7:10,0:7:14,430,"like from, oh, Mobile, Montgomery, places like that.",Forrest Gump
58,0:7:14,0:7:17,434,That's how me and Mama got money.,Forrest Gump
59,0:7:17,0:7:19,437,Mama was a real smart lady.,Forrest Gump
60,0:7:19,0:7:24,439,"Remember what I told you, Forrest. You're no different than anybody else is.",Forrest Gump
61,0:7:27,0:7:29,447,"Did you hear what I said, Forrest?",Forrest Gump
62,0:7:29,0:7:34,449,You're the same as everybody else. You are no different.,Forrest Gump
63,0:7:34,0:7:39,454,"Your boy's different, Mrs. Gump.",Forrest Gump
64,0:7:39,0:7:41,459,"Now, his IQ is 75.",Forrest Gump
65,0:7:42,0:7:45,462,"Well, we're all different, Mr. Hancock.",Forrest Gump
66,0:7:48,0:7:50,468,"She wanted me to have the finest education,",Forrest Gump
67,0:7:50,0:7:54,470,so she took me to the Greenbow County Central School.,Forrest Gump
68,0:7:54,0:7:57,474,I met the principal and all.,Forrest Gump
69,0:7:57,0:8:0,477,"I want to show you something, Mrs. Gump.",Forrest Gump
70,0:8:1,0:8:3,481,"Now, this is normal.",Forrest Gump
71,0:8:4,0:8:7,484,Forrest is right here.,Forrest Gump
72,0:8:8,0:8:14,488,"The state requires a minimum IQ of 80 to attend public school, Mrs. Gump.",Forrest Gump
73,0:8:14,0:8:17,494,He's gonna have to go to a special school.,Forrest Gump
74,0:8:17,0:8:19,497,"Now, he'll be just fine.",Forrest Gump
75,0:8:20,0:8:22,500,"What does ""normal"" mean, anyway?",Forrest Gump
76,0:8:22,0:8:26,502,"He might be a bit on the slow side,",Forrest Gump
77,0:8:27,0:8:28,507,but my boy Forrest is gonna get,Forrest Gump
78,0:8:28,0:8:31,508,the same opportunities as everyone else.,Forrest Gump
79,0:8:31,0:8:35,511,He's not going to some special school to learn how to retread tires.,Forrest Gump
80,0:8:35,0:8:38,515,We're talking about five little points here.,Forrest Gump
81,0:8:40,0:8:43,520,There must be something can be done.,Forrest Gump
82,0:8:44,0:8:47,524,We're a progressive school system.,Forrest Gump
83,0:8:47,0:8:50,527,We don't want to see anybody left behind.,Forrest Gump
84,0:8:51,0:8:55,531,"Is there a Mr. Gump, Mrs. Gump?",Forrest Gump
85,0:8:58,0:9:0,538,He's on vacation.,Forrest Gump
86,0:9:17,0:9:21,557,"Well, your mama sure does care about your schooling, son.",Forrest Gump
87,0:9:27,0:9:29,567,"You don't say much, do you?",Forrest Gump
88,0:9:41,0:9:42,581,"""Finally, he had to try.",Forrest Gump
89,0:9:43,0:9:45,583,"""It looked easy, but,",Forrest Gump
90,0:9:46,0:9:48,586,"""oh, what happened.",Forrest Gump
91,0:9:48,0:9:51,588," ""First, there...""  Mama, what's ""vacation"" mean?",Forrest Gump
92,0:9:52,0:9:54,592, Vacation?  Where Daddy went.,Forrest Gump
93,0:9:57,0:10:0,597,Vacation's when you go somewhere,Forrest Gump
94,0:10:2,0:10:4,602,and you don't ever come back.,Forrest Gump
95,0:10:9,0:10:12,609,"Anyway, I guess you could say me and Mama was on our own.",Forrest Gump
96,0:10:14,0:10:17,614,But we didn't mind. Our house was never empty.,Forrest Gump
97,0:10:17,0:10:20,617,There was always folks coming and going.,Forrest Gump
98,0:10:20,0:10:21,620,Supper.,Forrest Gump
99,0:10:21,0:10:25,621," It's supper, everyone. Forrest...  My, my. That sure looks special.",Forrest Gump
100,0:10:25,0:10:27,625,Sometimes we had so many people staying with us,Forrest Gump
101,0:10:27,0:10:30,627,that every room was filled with travelers.,Forrest Gump
102,0:10:30,0:10:34,630,"You know, folks living out of their suitcases",Forrest Gump
103,0:10:34,0:10:37,634,and hat cases and sample cases.,Forrest Gump
104,0:10:37,0:10:40,637,"Forrest Gump, it's suppertime! Forrest...",Forrest Gump
105,0:10:40,0:10:43,640,"One time, a young man was staying with us,",Forrest Gump
106,0:10:43,0:10:47,643,and he had him a guitar case.,Forrest Gump
107,0:11:1,0:11:5,661,Forrest! I told you not to bother this nice young man.,Forrest Gump
108,0:11:5,0:11:6,665,"Oh, no, that's all right, ma'am.",Forrest Gump
109,0:11:6,0:11:9,666,I was just showing him a thing or two on the guitar here.,Forrest Gump
110,0:11:9,0:11:12,669,"All right, but your supper's ready if y'all want to eat.",Forrest Gump
111,0:11:12,0:11:15,672,"Yeah, that sounds good. Thank you, ma'am.",Forrest Gump
112,0:11:16,0:11:19,676,"Say, man, show me that crazy little walk you just did there.",Forrest Gump
113,0:11:19,0:11:21,679,Slow it down some.,Forrest Gump
114,0:11:23,0:11:25,683,I liked that guitar.,Forrest Gump
115,0:11:26,0:11:28,686,It sounded good.,Forrest Gump
116,0:11:30,0:11:34,690,"I started moving around to the music,",Forrest Gump
117,0:11:34,0:11:36,694,swinging my hips.,Forrest Gump
118,0:11:38,0:11:41,698,"This one night, me and Mama was out shopping,",Forrest Gump
119,0:11:41,0:11:44,701,"and we walked right by Benson's furniture and appliance store,",Forrest Gump
120,0:11:44,0:11:45,704,and guess what?,Forrest Gump
121,0:11:58,0:12:1,718,This is not for children's eyes.,Forrest Gump
122,0:12:3,0:12:5,723,"Some years later, that handsome young man",Forrest Gump
123,0:12:5,0:12:8,725,"who they called ""The King,""",Forrest Gump
124,0:12:8,0:12:10,728,"well, he'd sung too many songs,",Forrest Gump
125,0:12:11,0:12:13,731,"had himself a heart attack, or something.",Forrest Gump
126,0:12:14,0:12:17,734,Must be hard being a king.,Forrest Gump
127,0:12:21,0:12:24,741,"You know, it's funny how you remember some things, but some things you can't.",Forrest Gump
128,0:12:24,0:12:28,744," You do your very best now, Forrest.  I sure will, Mama.",Forrest Gump
129,0:12:30,0:12:35,750,I remember the bus ride on the first day of school very well.,Forrest Gump
130,0:12:38,0:12:40,758,Are you coming along?,Forrest Gump
131,0:12:40,0:12:43,760,Mama said not to be taking rides from strangers.,Forrest Gump
132,0:12:43,0:12:46,763,This is the bus to school.,Forrest Gump
133,0:12:49,0:12:51,769,I'm Forrest. Forrest Gump.,Forrest Gump
134,0:12:52,0:12:56,772," I'm Dorothy Harris.  Well, now we ain't strangers anymore.",Forrest Gump
135,0:13:9,0:13:11,789,This seat's taken.,Forrest Gump
136,0:13:13,0:13:15,793,It's taken!,Forrest Gump
137,0:13:22,0:13:24,802,You can't sit here.,Forrest Gump
138,0:13:27,0:13:30,807,"You know, it's funny what a young man recollects,",Forrest Gump
139,0:13:30,0:13:32,810,'cause I don't remember being born.,Forrest Gump
140,0:13:34,0:13:36,814,"I don't recall what I got for my first Christmas,",Forrest Gump
141,0:13:36,0:13:39,816,and I don't know when I went on my first outdoor picnic.,Forrest Gump
142,0:13:39,0:13:44,819,But I do remember the first time I heard,Forrest Gump
143,0:13:44,0:13:47,824,the sweetest voice in the wide world.,Forrest Gump
144,0:13:48,0:13:50,828,You can sit here if you want.,Forrest Gump
145,0:13:53,0:13:57,833,I had never seen anything so beautiful in my life.,Forrest Gump
146,0:13:57,0:14:0,837,She was like an angel.,Forrest Gump
147,0:14:0,0:14:3,840,"Well, are you gonna sit down, or aren't you?",Forrest Gump
148,0:14:8,0:14:9,848,What's wrong with your legs?,Forrest Gump
149,0:14:9,0:14:14,849,"Nothing at all, thank you. My legs are just fine and dandy.",Forrest Gump
150,0:14:15,0:14:17,855,I just sat next to her on that bus,Forrest Gump
151,0:14:17,0:14:19,857,and had a conversation all the way to school.,Forrest Gump
152,0:14:19,0:14:22,859,...my back's crooked like a question mark.,Forrest Gump
153,0:14:22,0:14:23,862,These are going to make me...,Forrest Gump
154,0:14:23,0:14:28,863,"And next to Mama, no one ever talked to me or asked me questions.",Forrest Gump
155,0:14:28,0:14:30,868,Are you stupid or something?,Forrest Gump
156,0:14:30,0:14:33,870,"Mama says, ""Stupid is as stupid does.""",Forrest Gump
157,0:14:35,0:14:39,875, I'm Jenny.  I'm Forrest. Forrest Gump.,Forrest Gump
158,0:14:39,0:14:41,879,"From that day on, we was always together.",Forrest Gump
159,0:14:41,0:14:44,881,Jenny and me was like peas and carrots.,Forrest Gump
160,0:14:48,0:14:49,888,She taught me how to climb.,Forrest Gump
161,0:14:49,0:14:52,889,"Come on, Forrest, you can do it.",Forrest Gump
162,0:14:52,0:14:55,892,I showed her how to dangle.,Forrest Gump
163,0:14:55,0:14:57,895,"""...a good little monkey and...""",Forrest Gump
164,0:14:57,0:15:2,897,"She helped me learn how to read, and I showed her how to swing.",Forrest Gump
165,0:15:4,0:15:8,904,Sometimes we'd just sit out and wait for the stars.,Forrest Gump
166,0:15:8,0:15:13,908, Mama's gonna worry about me.  Just stay a little longer.,Forrest Gump
167,0:15:14,0:15:18,914,"For some reason, Jenny didn't never want to go home.",Forrest Gump
168,0:15:18,0:15:20,918,"Okay, Jenny, I'll stay.",Forrest Gump
169,0:15:21,0:15:24,921,She was my most special friend.,Forrest Gump
170,0:15:27,0:15:29,927,My only friend.,Forrest Gump
171,0:15:33,0:15:36,933,"Now, my mama always told me that miracles happen every day.",Forrest Gump
172,0:15:37,0:15:39,937,"Some people don't think so, but they do.",Forrest Gump
173,0:15:42,0:15:44,942,"Hey, dummy!",Forrest Gump
174,0:15:45,0:15:47,945,"Are you retarded, or just plain stupid?",Forrest Gump
175,0:15:47,0:15:50,947," ""Look, I'm Forrest Gimp.""  Just run away, Forrest.",Forrest Gump
176,0:15:52,0:15:55,952,"Run, Forrest! Run away! Hurry!",Forrest Gump
177,0:15:55,0:15:58,955, Get the bikes!  Hurry up! Let's get him!,Forrest Gump
178,0:15:58,0:16:1,958," Come on!  Look out, dummy, here we come!",Forrest Gump
179,0:16:1,0:16:3,961,We're gonna get you!,Forrest Gump
180,0:16:3,0:16:7,963,"Run, Forrest, run! Run, Forrest!",Forrest Gump
181,0:16:9,0:16:11,969,"Come back here, you!",Forrest Gump
182,0:16:25,0:16:27,985,"Run, Forrest!",Forrest Gump
183,0:16:27,0:16:28,987,Run!,Forrest Gump
184,0:17:0,0:17:3,1020,"Now, you wouldn't believe it if I told you,",Forrest Gump
185,0:17:4,0:17:6,1024,but I can run like the wind blows.,Forrest Gump
186,0:17:9,0:17:13,1029,"From that day on, if I was going somewhere,",Forrest Gump
187,0:17:13,0:17:15,1033,I was running!,Forrest Gump
188,0:17:15,0:17:17,1035,He's getting away! Stop him!,Forrest Gump
189,0:17:49,0:17:52,1069,That boy sure is a running fool.,Forrest Gump
190,0:17:56,0:17:57,1076,"Now, remember how I told you that",Forrest Gump
191,0:17:57,0:18:0,1077,Jenny never seemed to want to go home?,Forrest Gump
192,0:18:0,0:18:3,1080,"Well, she lived in a house that was as old as Alabama.",Forrest Gump
193,0:18:3,0:18:6,1083,"Her mama had gone up to heaven when she was five,",Forrest Gump
194,0:18:6,0:18:9,1086,and her daddy was some kind of a farmer.,Forrest Gump
195,0:18:11,0:18:12,1091,Jenny?,Forrest Gump
196,0:18:12,0:18:14,1092,He was a very loving man.,Forrest Gump
197,0:18:15,0:18:19,1095,He was always kissing and touching her and her sisters.,Forrest Gump
198,0:18:21,0:18:25,1101,"And then this one time, Jenny wasn't on the bus to go to school.",Forrest Gump
199,0:18:26,0:18:29,1106,"Jenny, why didn't you come to school today?",Forrest Gump
200,0:18:29,0:18:31,1109,Daddy's taking a nap.,Forrest Gump
201,0:18:31,0:18:33,1111, Jenny!  Come on!,Forrest Gump
202,0:18:34,0:18:37,1114,"Jenny, where'd you run to?",Forrest Gump
203,0:18:38,0:18:41,1118,"You'd better get back here, girl!",Forrest Gump
204,0:18:42,0:18:44,1122,Where you at?,Forrest Gump
205,0:18:47,0:18:51,1127,Jenny! Jenny! Where you at?,Forrest Gump
206,0:18:54,0:18:55,1134,Jenny!,Forrest Gump
207,0:18:55,0:18:58,1135,"Pray with me, Forrest. Pray with me.",Forrest Gump
208,0:18:58,0:18:59,1138,Jenny!,Forrest Gump
209,0:18:59,0:19:3,1139,"Dear God, make me a bird so I can fly far,",Forrest Gump
210,0:19:3,0:19:5,1143,"far, far away from here.",Forrest Gump
211,0:19:5,0:19:8,1145,"Dear God, make me a bird so I can fly far,",Forrest Gump
212,0:19:8,0:19:10,1148,"far, far away from here.",Forrest Gump
213,0:19:10,0:19:13,1150,Mama always said that God is mysterious.,Forrest Gump
214,0:19:13,0:19:14,1153,Jenny!,Forrest Gump
215,0:19:14,0:19:16,1154,He didn't turn Jenny into a bird that day.,Forrest Gump
216,0:19:16,0:19:18,1156,You'd better get back here!,Forrest Gump
217,0:19:18,0:19:19,1158,"Instead,",Forrest Gump
218,0:19:20,0:19:24,1160,he had the police say Jenny didn't have to stay in that house no more.,Forrest Gump
219,0:19:25,0:19:29,1165,"She went to live with her grandma just over on Creekmore Avenue,",Forrest Gump
220,0:19:29,0:19:32,1169,"which made me happy, 'cause she was so close.",Forrest Gump
221,0:19:34,0:19:39,1174,"Some nights, Jenny would sneak out and come on over to my house,",Forrest Gump
222,0:19:40,0:19:43,1180,just 'cause she said she was scared.,Forrest Gump
223,0:19:43,0:19:45,1183,"Scared of what, I don't know,",Forrest Gump
224,0:19:45,0:19:49,1185,but I think it was her grandma's dog.,Forrest Gump
225,0:19:49,0:19:50,1189,He was a mean dog.,Forrest Gump
226,0:19:51,0:19:54,1191,"Anyway, Jenny and me was best friends",Forrest Gump
227,0:19:54,0:19:55,1194,all the way up through high school.,Forrest Gump
228,0:19:57,0:19:59,1197," Hey, stupid!  Quit it!",Forrest Gump
229,0:20:0,0:20:3,1200," Run, Forrest, run!  Hey,",Forrest Gump
230,0:20:3,0:20:5,1203,"did you hear me, stupid?",Forrest Gump
231,0:20:5,0:20:6,1205," Run, Forrest!  Come on, get in the truck!",Forrest Gump
232,0:20:6,0:20:8,1206,Get in the truck! Let's move it!,Forrest Gump
233,0:20:8,0:20:11,1208,"Come on, he's getting away! Move it!",Forrest Gump
234,0:20:11,0:20:13,1211,"Run, Forrest! Run!",Forrest Gump
235,0:20:14,0:20:17,1214," You better be running, stupid!  Come on, dummy!",Forrest Gump
236,0:20:19,0:20:23,1219," Haul ass, dummy!  Yeah, you better get running!",Forrest Gump
237,0:20:26,0:20:27,1226,Jack rabbit!,Forrest Gump
238,0:20:36,0:20:37,1236,Yeah!,Forrest Gump
239,0:20:38,0:20:40,1238,Go! Go! Go!,Forrest Gump
240,0:20:42,0:20:43,1242,"Run, Forrest!",Forrest Gump
241,0:20:46,0:20:50,1246,"Now, it used to be, I ran to get where I was going,",Forrest Gump
242,0:20:51,0:20:54,1251,I never thought it would take me anywhere.,Forrest Gump
243,0:21:23,0:21:27,1283," Who in the hell is that?  That there is Forrest Gump, Coach.",Forrest Gump
244,0:21:28,0:21:30,1288,Just a local idiot.,Forrest Gump
245,0:21:31,0:21:34,1291,"And can you believe it? I got to go to college, too.",Forrest Gump
246,0:21:41,0:21:43,1301,Forrest! Forrest! Run!,Forrest Gump
247,0:21:43,0:21:45,1303, Okay!  Run!,Forrest Gump
248,0:21:45,0:21:49,1305,"Run, you stupid son of a bitch! Run!",Forrest Gump
249,0:22:0,0:22:4,1320,You son of a bitch! Run! Go! Run!,Forrest Gump
250,0:22:6,0:22:9,1326,No! Turn! Go!,Forrest Gump
251,0:22:20,0:22:24,1340,"He must be the stupidest son of a bitch alive,",Forrest Gump
252,0:22:24,0:22:26,1344,but he sure is fast!,Forrest Gump
253,0:22:29,0:22:34,1349,"Now, maybe it's just me, but college was very confusing times.",Forrest Gump
254,0:22:35,0:22:37,1355,Federal troops enforcing a court order,Forrest Gump
255,0:22:37,0:22:40,1357,integrated the University of Alabama today.,Forrest Gump
256,0:22:40,0:22:41,1360,"Two negroes were admitted,",Forrest Gump
257,0:22:41,0:22:45,1361,but only after Governor George Wallace had carried out his symbolic threat,Forrest Gump
258,0:22:45,0:22:46,1365,to stand in the school house door.,Forrest Gump
259,0:22:46,0:22:51,1366,"Governor Wallace, I take it from that statement, that...",Forrest Gump
260,0:22:51,0:22:53,1371,"Earl, what's going on?",Forrest Gump
261,0:22:53,0:22:57,1373, Coons are trying to get into school.  Coons?,Forrest Gump
262,0:22:57,0:22:58,1377,"When raccoons try to get on our back porch,",Forrest Gump
263,0:22:58,0:23:0,1378,Mama just chase them off with a broom.,Forrest Gump
264,0:23:0,0:23:5,1380,"Not raccoons, you idiot, niggers, and they want to go to school with us.",Forrest Gump
265,0:23:5,0:23:7,1385,With us? They do?,Forrest Gump
266,0:23:8,0:23:11,1388,Shortly after Governor Wallace had carried out his promise,Forrest Gump
267,0:23:11,0:23:12,1391,"to block the doorway,",Forrest Gump
268,0:23:12,0:23:14,1392,President Kennedy ordered the Secretary of Defense,Forrest Gump
269,0:23:14,0:23:16,1394,then to use military force.,Forrest Gump
270,0:23:16,0:23:19,1396,"Here, by videotape, is the encounter by General Graham,",Forrest Gump
271,0:23:19,0:23:22,1399,"commander of the National Guard, and Governor Wallace.",Forrest Gump
272,0:23:23,0:23:26,1403,...because these National Guardsmen are here today,Forrest Gump
273,0:23:26,0:23:29,1406,as federal soldiers for Alabamans.,Forrest Gump
274,0:23:29,0:23:33,1409,"They live within our borders, they are all our brothers.",Forrest Gump
275,0:23:33,0:23:35,1413,"We are winning in this fight,",Forrest Gump
276,0:23:35,0:23:38,1415,because we are awakening the American people,Forrest Gump
277,0:23:39,0:23:42,1419,"to the dangers that we have spoken about so many times,",Forrest Gump
278,0:23:42,0:23:48,1422,"just so evident today, the trend towards military dictatorship in this country.",Forrest Gump
279,0:23:52,0:23:54,1432,"And so, at day's end, the University of Alabama",Forrest Gump
280,0:23:54,0:23:57,1434,in Tuscaloosa had been desegregated,Forrest Gump
281,0:23:57,0:24:0,1437,and students Jimmy Hood and Vivian Malone,Forrest Gump
282,0:24:0,0:24:3,1440,had been signed up for summer classes.,Forrest Gump
283,0:24:5,0:24:8,1445,"Ma'am, you dropped your book. Ma'am...",Forrest Gump
284,0:24:9,0:24:11,1449,Governor Wallace did what he promised to do.,Forrest Gump
285,0:24:11,0:24:14,1451,"By being on the Tuscaloosa campus, he kept the mob from gathering...",Forrest Gump
286,0:24:14,0:24:17,1454,"Say, wasn't that Gump?",Forrest Gump
287,0:24:17,0:24:21,1457," Nah, that couldn't be.  It sure as hell was.",Forrest Gump
288,0:24:26,0:24:27,1466,"A few years later, that angry little man",Forrest Gump
289,0:24:27,0:24:30,1467,at the school house door thought it would be a good idea,Forrest Gump
290,0:24:30,0:24:32,1470,and ran for president.,Forrest Gump
291,0:24:35,0:24:38,1475,But somebody thought that it wasn't.,Forrest Gump
292,0:24:40,0:24:42,1480,But he didn't die.,Forrest Gump
293,0:24:46,0:24:48,1486,My bus is here.,Forrest Gump
294,0:24:49,0:24:52,1489," Is it the number nine?  No, it's the number four.",Forrest Gump
295,0:24:53,0:24:55,1493,It was nice talking to you.,Forrest Gump
296,0:24:58,0:25:2,1498,"I remember when that happened, when Wallace got shot.",Forrest Gump
297,0:25:3,0:25:4,1503,I was in college.,Forrest Gump
298,0:25:4,0:25:6,1504,"Did you go to a girls' college,",Forrest Gump
299,0:25:6,0:25:8,1506,or to a girlsandboystogether college?,Forrest Gump
300,0:25:8,0:25:9,1508,It was coed.,Forrest Gump
301,0:25:9,0:25:11,1509,'Cause Jenny went to a college I couldn't go to.,Forrest Gump
302,0:25:12,0:25:14,1512,It was a college just for girls.,Forrest Gump
303,0:25:14,0:25:17,1514,But I'd go and visit her every chance I got.,Forrest Gump
304,0:25:48,0:25:49,1548,That hurts.,Forrest Gump
305,0:26:0,0:26:2,1560,Forrest! Forrest!,Forrest Gump
306,0:26:5,0:26:8,1565," Forrest, stop it! Stop it!  Jesus!",Forrest Gump
307,0:26:8,0:26:9,1568,What are you doing?,Forrest Gump
308,0:26:9,0:26:11,1569, He was hurting you.  What the hell is going on here?,Forrest Gump
309,0:26:11,0:26:14,1571," No, he's not! Get over there!  Who is that? Who is that?",Forrest Gump
310,0:26:14,0:26:16,1574," Billy, I'm sorry.  What the hell?",Forrest Gump
311,0:26:16,0:26:18,1576, Just get away from me!  Don't...,Forrest Gump
312,0:26:18,0:26:21,1578," Don't go! Billy, wait a second!  Get away from me.",Forrest Gump
313,0:26:21,0:26:24,1581,He doesn't know any better!,Forrest Gump
314,0:26:25,0:26:28,1585,"Forrest, why did you do that?",Forrest Gump
315,0:26:31,0:26:34,1591,I brought you some chocolate.,Forrest Gump
316,0:26:34,0:26:36,1594,I'm sorry.,Forrest Gump
317,0:26:38,0:26:41,1598, I'll go back to my college now.  Forrest...,Forrest Gump
318,0:26:45,0:26:47,1605,Look at you.,Forrest Gump
319,0:26:49,0:26:51,1609,Come on. Come on.,Forrest Gump
320,0:26:58,0:27:0,1618,Is this your room?,Forrest Gump
321,0:27:5,0:27:7,1625,"Do you ever dream, Forrest,",Forrest Gump
322,0:27:8,0:27:11,1628,about who you're gonna be?,Forrest Gump
323,0:27:11,0:27:13,1631, Who I'm gonna be?  Yeah.,Forrest Gump
324,0:27:13,0:27:15,1633,Aren't I going to be me?,Forrest Gump
325,0:27:15,0:27:19,1635,"Well, you'll always be you, just another kind of you.",Forrest Gump
326,0:27:20,0:27:23,1640,You know? I want to be famous.,Forrest Gump
327,0:27:25,0:27:27,1645,I want to be a singer like Joan Baez.,Forrest Gump
328,0:27:29,0:27:32,1649,I just want to be on an empty stage,Forrest Gump
329,0:27:32,0:27:34,1652,"with my guitar, my voice.",Forrest Gump
330,0:27:36,0:27:37,1656,Just me.,Forrest Gump
331,0:27:39,0:27:42,1659,And I want to reach people on the personal level.,Forrest Gump
332,0:27:45,0:27:48,1665,"I want to be able to say things, just onetoone.",Forrest Gump
333,0:27:56,0:27:59,1676,"Have you ever been with a girl, Forrest?",Forrest Gump
334,0:28:0,0:28:4,1680,I sit next to them in my Home Economics class all the time.,Forrest Gump
335,0:28:33,0:28:35,1713, I'm... Sorry.  It's okay.,Forrest Gump
336,0:28:44,0:28:46,1724,It's all right.,Forrest Gump
337,0:28:48,0:28:51,1728," It's okay.  Oh, I'm dizzy.",Forrest Gump
338,0:28:59,0:29:2,1739,I bet that never happened in Home Ec.,Forrest Gump
339,0:29:7,0:29:8,1747,No.,Forrest Gump
340,0:29:14,0:29:17,1754,I think I ruined your roommate's bathrobe.,Forrest Gump
341,0:29:17,0:29:20,1757,"I don't care. I don't like her, anyway.",Forrest Gump
342,0:29:20,0:29:23,1760,Run! Run! Run!,Forrest Gump
343,0:29:23,0:29:28,1763, Run! Run! Run!  Run! Run! Run!,Forrest Gump
344,0:29:35,0:29:40,1775,"College ran by real fast, 'cause I played so much football.",Forrest Gump
345,0:29:40,0:29:43,1780,"They even put me on a thing called the AllAmerica Team,",Forrest Gump
346,0:29:43,0:29:47,1783,where you get to meet the President of the United States.,Forrest Gump
347,0:29:47,0:29:49,1787,President Kennedy met with the Collegiate,Forrest Gump
348,0:29:49,0:29:52,1789,AllAmerican Football Team at the Oval Office today.,Forrest Gump
349,0:29:53,0:29:55,1793,"Now, the really good thing about meeting",Forrest Gump
350,0:29:55,0:29:59,1795,the President of the United States is the food.,Forrest Gump
351,0:29:59,0:30:2,1799,They put you in this little room with just about anything,Forrest Gump
352,0:30:2,0:30:4,1802,you'd want to eat or drink.,Forrest Gump
353,0:30:5,0:30:8,1805,"And since, number one, I wasn't hungry, but thirsty,",Forrest Gump
354,0:30:8,0:30:11,1808,"and number two, they was free,",Forrest Gump
